filename,transcript,label
1_S09E04_015_u.wav,"now that Leonard and I are married, it kind of makes sense that we actually live together.",0.0
1_S09E04_053_u.wav,"Well, why don't you look at this as an opportunity? You had other roommates before Leonard. Maybe this is a chance to find someone new.",0.0
1_S09E04_074_u.wav,How could Archie defeat Predator?,0.0
1_S09E04_088_u.wav,"Well, it could be fun to try a little acoustic thing.",0.0
1_S09E04_106_u.wav,Footprints on the Moon.,0.0
1_S09E04_207_u.wav,"But I met with 11 people, and they all walked out.",0.0
1_S09E04_230_u.wav,"Well, it's Thai food night.",0.0
1_S09E04_267_u.wav,"No, of course not. I-I just feel bad. Well, so do I,",0.0
1_S09E04_288_u.wav,You really should've gone on the Internet and checked how long that kind of thing lives,1.0
1_S09E04_342_u.wav,Who cares? I thought the whole point of Footprints on the Moon was to write songs that make people think.,0.0
1_S09E04_351_u.wav,I still love it. I just think there's room for improvement.,0.0
1_S09E04_382_u.wav,"How can you say that? Amy's gone, and you two are married now, so it's only a matter of time before you're gone, too.",0.0
1_S09E05_022_u.wav,What are you saying? We're not coordinated enough to play sports?,0.0
1_S09E05_213_u.wav,"Why? You never thought you'd end up in a relationship, and then you met Amy. Maybe there's someone else out there for you.",0.0
1_S09E05_222_u.wav,Whoa! Walking up to a strange woman in a bar usually doesn't work.,0.0
1_S09E05_258_u.wav,What can it hurt?,0.0
1_S09E05_278_u.wav,I'm doing all right. I tried fencing today.,0.0
1_S09E05_284_u.wav,"Actually, he already did.",0.0
1_S09E05_291_u.wav,I've been told it's a good way to move on.,0.0
1_S09E06_055_u.wav,Sounds like you on Cinco de Mayo.,1.0
1_S09E06_168_u.wav,"Uh, he's Indian. We've already got one of those.",1.0
1_S09E07_054_u.wav,And I'm laughing like I did the first time I heard it.,1.0
1_S09E07_135_u.wav,When is your visa up?,1.0
1_S09E07_285_u.wav,"Fine, I'll leave. But it sounds like somebody needs a fresh diaper.",1.0
1_S09E08_255_u.wav,"No, pinch me!",1.0
1_S09E10_065_u.wav,"I told you if we were patient, he'd figure it out for himself.",1.0
1_S09E10_208_u.wav,Nobody knows. That's why he's number one.,1.0
1_S09E11_045_u.wav,"Oh, that's nice. Put that on her cake.",1.0
1_S09E12_184_u.wav,(CHUCKLES) Yeah. A grown man moving into his own apartment. It's crazy times. See ya!,1.0
1_S09E12_369_u.wav,"Yeah, he's as real as the fine I get when I use too much toilet paper.",1.0
1_S09E13_024_u.wav,Glad to hear it.,1.0
1_S09E14_045_u.wav,Really? The old Asian man is not your Meemaw?,1.0
1_S09E14_455_u.wav,"He never disappoints, does he?",1.0
1_S09E16_101_u.wav,"Relax, there's room for two babies in this group.",1.0
1_S09E16_189_u.wav,Maybe you should get a new doctor.,1.0
1_S09E18_033_u.wav,Oh. Is the impression that your first name is Pee-Wee?,1.0
1_S09E18_147_u.wav,"Great, so they own my idea for a T-shirt that says ""Dumb as a Bag of Geologists.""",1.0
1_S09E18_357_u.wav,Is there a switch on the back of his neck we don't know about?,1.0
1_S09E19_044_u.wav,so we brought you some lunch and we are gonna go look for 'em.,1.0
1_S09E20_029_u.wav,You may need this more than I do.,1.0
1_S09E20_127_u.wav,I'm surprised he let us conceive without him.,1.0
1_S09E20_156_u.wav,Astronauts saw him carrying that.,1.0
1_S09E20_179_u.wav,No. You'll wish it would kill you.,1.0
1_S09E20_237_u.wav,She's trying to think of something She's never done before. This could take a while.,1.0
1_S09E20_354_u.wav,"No, I do, and that's why I hid it.",1.0
1_S09E21_024_u.wav,You mean like through their window from behind a bush?,1.0
1_S09E21_255_u.wav,Interesting. Maybe my male cycle synced up with raj's actual period.,1.0
1_S09E21_401_u.wav,Better than watching a guy in a fur cloak Ride a girl's bike? Nope.,1.0
1_S09E22_015_u.wav,I'm sure that would pair nicely with your fried nuggets of chicken.,1.0
1_S09E22_075_u.wav,Funny how that worked out.,1.0
1_S09E23_017_u.wav,"I thought to myself, ""Venn is he gonna stop talking about this diagram?""",1.0
1_S09E23_102_u.wav,Wow. (clears throat) Didn't even make it out of the parking lot.,1.0
1_S09E23_270_u.wav,"So, when the aliens brought you back, they just left the probe in?",1.0
1_S09E23_420_u.wav,Thank you.,1.0
1_S09E24_014_u.wav,Did she think you were choking or...,1.0
1_S09E24_152_u.wav,Sure you do.,1.0
1_S10E01_075_u.wav,It was nice of her to show us playing dumb with an example.,1.0
1_S10E01_197_u.wav,"Yeah, special, like that.",1.0
1_S10E01_225_u.wav,"Well, he probably buys his illegal drugs from a local vendor.",1.0
1_S10E01_381_u.wav,They're practicing for what's coming later.,1.0
1_S10E01_474_u.wav,Is he? I never noticed.,1.0
1_S10E02_101_u.wav,"Why? Because I'm Jewish? That's like me saying, ""Hey, you're Indian. Doesn't your cousin work in a call center?""",1.0
1_S10E02_123_u.wav,"Oh, my God, it was me, it was me! I'm the one who blabbed she was pregnant!",0.0
1_S10E02_327_u.wav,"But I'm mad at him, too, so lemon bars it is.",0.0
1_S10E02_372_u.wav,Would you stop? We're just gonna be on the other side of campus.,0.0
1_S10E03_144_u.wav,"Oh, I was gonna start at the end. Thank God you're here.",1.0
1_S10E03_154_u.wav,"This was the husband and this was the wife. They'd go out on adventures together. Cruises, skiing, horseback riding. That was really me just duct taping them to our dog.",0.0
1_S10E03_177_u.wav,"Gentlemen, I am ready to work. To quote The Martian, ""Let's science the feces out of this!"" That's The Martian the book and The Martian the movie, not Marvin the Martian.",0.0
1_S10E03_224_u.wav,My head hurts and I'm more tired than ever.,0.0
1_S10E03_260_u.wav,"I think you were mean before you were pregnant, but it's fine.",0.0
1_S10E03_282_u.wav,Sorry! Sorry!,0.0
1_S10E03_311_u.wav,"But let's say you do. And don't say you do, because you don't! Now, wouldn't you think that throwing yourself into your work would be the best way to deal with it?",0.0
1_S10E04_007_u.wav,"Oh, so nothing. Great.",1.0
1_S10E04_021_u.wav,"And we live with Sheldon, so the word ""inconvenience"" has really lost all meaning.",0.0
1_S10E04_043_u.wav,I don't know. What if living together kills the romance?,0.0
1_S10E04_057_u.wav,Don't try luring me in with sexy talk.,0.0
1_S10E04_082_u.wav,That's a good question. Maybe just don't come over.,0.0
1_S10E04_105_u.wav,I'm the son of a gynecologist. I could be helpful.,0.0
1_S10E04_158_u.wav,I'm trying to think of an answer,0.0
1_S10E04_177_u.wav,"Oh, excited, concerned, a little scared. All the same emotions",0.0
1_S10E04_194_u.wav,"I've never lived with someone, either. This is a lot for me, too.",0.0
1_S10E04_238_u.wav,"Well, Sheldon, I really appreciate that, but these things mean more to you than they do to me, so whatever you want.",0.0
1_S10E04_262_u.wav,What if we do this?,0.0
1_S10E04_277_u.wav,I was disappointed to see the man I was engaged to pulling rainbow scarves out of his fly.,0.0
1_S10E04_307_u.wav,"Okay, well, I am sorry. I'm just worried that my sensitivity to temperature could make this a rough night.",0.0
1_S10E04_343_u.wav,"Well, now I don't know if I want to know!",0.0
1_S10E04_361_u.wav,Wait. Wrong number.,0.0
1_S10E04_398_u.wav,"Well, I didn't, and it's your fault.",0.0
1_S10E04_403_u.wav,The kind who almost put a pillow over your face last night.,0.0
1_S10E05_079_u.wav,"Okay. Well, for starters, there's nothing wrong with keeping our toothbrushes in the same holder.",0.0
1_S10E05_110_u.wav,The only thing I hate more than you right now is that book!,0.0
1_S10E05_120_u.wav,How 'bout we stay here? We don't even have to tell anyone. It'll be like a secret vacation at home.,0.0
1_S10E05_288_u.wav,"I'm in a hot tub with you, so pretty bad.",1.0
1_S10E05_319_u.wav,"No. No, if we both like it, I'll spend the rest of my life opening the freezer and going, ""Aw, no strawberry.""",0.0
1_S10E06_003_u.wav,I got asked to sign autographs there.,0.0
1_S10E06_062_u.wav,I felt a kick. There's a baby in there.,0.0
1_S10E06_091_u.wav,Are you kidding? I once paid $20 for Theo Sassler's signature.,0.0
1_S10E06_166_u.wav,I feel like I'm selling candy so our team can get new uniforms.,0.0
1_S10E06_255_u.wav,"Imagine this: you've got the baby in one hand, groceries in the other, and you're thinking, ""How am I gonna open this trunk?""",0.0
1_S10E07_069_u.wav,"(chuckling): Aw, you think you have an audience, that's funny.",1.0
1_S10E07_110_u.wav,"Oh. Well, j-just out of curiosity, what registers as odd to you",1.0
1_S10E07_140_u.wav,"Oh my God, that's who you look like.",1.0
1_S10E07_163_u.wav,"I'll take that as a ""Yes."" She's secretly been moving your collectibles into storage a little at a time and you haven't noticed.",0.0
1_S10E07_187_u.wav,So why don't they just get more drywall?,0.0
1_S10E07_198_u.wav,"Oh, don't worry, I won't.",0.0
1_S10E07_247_u.wav,"Uh, she's enjoyed living with you. It's called being in love.",0.0
1_S10E07_267_u.wav,I told you Penny was hiding his things?! It just came up because we-we were talking about secrets and...,0.0
1_S10E08_063_u.wav,You think it would be more difficult than that?,1.0
1_S10E08_131_u.wav,The last green thing I saw you eat was a Skittle.,1.0
1_S10E08_140_u.wav,"No, she's right. As long as I've known you, you've always been self-conscious",0.0
1_S10E09_021_u.wav,"Oh, good, maybe he can build a nicer bridge to live under.",1.0
1_S10E09_066_u.wav,"You know what, I've met Bert. Isn't he an indicator of life on other planets?",1.0
1_S10E09_081_u.wav,Say hello to everybody's little friend-- remote control Stephen Hawking!,0.0
1_S10E09_100_u.wav,It's like scrolling through the emojis on my phone.,0.0
1_S10E09_169_u.wav,"I wet the bed until college, but I don't think",0.0
1_S10E09_186_u.wav,Let it fly.,0.0
1_S10E09_194_u.wav,with his other foot. Wha--?,0.0
1_S10E09_258_u.wav,What is going on? Did you upgrade his software last night?,1.0
1_S10E09_324_u.wav,I think I hate all of you nerds.,0.0
1_S10E10_009_u.wav,"You know, I have always thought that this couch would look fantastic on the curb in front of the building.",1.0
1_S10E10_090_u.wav,"Hang on, maybe it's not the worst idea. I mean, he did do a good job taking care of my mother.",0.0
1_S10E10_158_u.wav,I would like to keep... the official flag of our apartment.,0.0
1_S10E10_269_u.wav,"Oh, yeah, I read about that on WhoGivesACrap.com",1.0
1_S10E10_376_u.wav,"Well, for me, too. It's not the same with you gone.",0.0
1_S10E11_321_u.wav,How many times do I have to say I'm sorry?,1.0
1_S10E12_115_u.wav,Cause at the end I assumed there'd be nurses.,1.0
1_S10E13_095_u.wav,"I've been seeing him for years, I'm still not convinced he's real.",1.0
1_S10E13_135_u.wav,"Oh, no. Good game.",1.0
1_S10E14_032_u.wav,"So, normal. Yeah--",1.0
1_S10E14_056_u.wav,And you think we can get those guys to reprogram Sheldon? Cool.,1.0
1_S10E14_094_u.wav,"Well, when you get the machine, you can find out.",1.0
1_S10E14_476_u.wav,"Oh, so all we need to do is get Sheldon knocked up.",1.0
1_S10E16_009_u.wav,"Aw, look at you watching sports.",1.0
1_S10E17_032_u.wav,"Wait, wait, not shopping for clothes, right? Because look.",1.0
1_S10E17_096_u.wav,"No. Which will make me miserable, which is usually Sheldon's job.",1.0
1_S10E17_125_u.wav,You could charge people money to punch you.,1.0
1_S10E17_146_u.wav,"Oh, dear god, you're cheating on me with raj.",1.0
1_S10E17_287_u.wav,"Yeah, that's working out great for me.",1.0
1_S10E18_164_u.wav,Maybe we should take them both to the park and let them run around together.,1.0
1_S10E18_266_u.wav,Do you actually pay for that haircut?,1.0
1_S10E18_323_u.wav,(sighs) I'll say it again. India.,1.0
1_S10E18_391_u.wav,"Oh, great, it'll be easier for you to look up at the stars without a roof over your head.",1.0
1_S10E18_423_u.wav,More reasons for you to stay.,1.0
1_S10E19_015_u.wav,Sure. You're living here for free. I guess I owe you.,1.0
1_S10E19_252_u.wav,You sure you don't fit in? You sound like a catty bitch to me.,1.0
1_S10E21_151_u.wav,"Hey, I already set up Howard and Bernadette. It's your turn to ruin some poor girl's life.",1.0
1_S10E21_200_u.wav,"What'd you do, delete your photo?",1.0
1_S10E23_165_u.wav,"Oh, sweetie, you might not live that long.",1.0
1_S11E01_100_u.wav,"Okay, you can stop leading with that part of the story.",0.0
1_S11E01_222_u.wav,"Well, you came to the wrong place.",0.0
1_S11E01_337_u.wav,"I'm sorry, what?",0.0
1_S11E01_400_u.wav,"Well, Bernadette has to grow a baby inside of her, and Amy has to marry one. My life is great.",1.0
1_S11E01_446_u.wav,"H-Hey, her eyes are up there.",0.0
1_S11E02_008_u.wav,"Yeah, I'm still mad at you. (clears throat)",0.0
1_S11E02_030_u.wav,Really? You?,1.0
1_S11E02_049_u.wav,Thank you for having me. Whoa... (chuckles) Could never get used to hearing myself in headphones. Is that really how I sound?,0.0
1_S11E02_127_u.wav,Fingers crossed.,0.0
1_S11E02_205_u.wav,"Well, that's why I brought the bottle.",0.0
1_S11E02_299_u.wav,Tell me about it. Howie texts me every time his dog levels up in Warcraft.,0.0
1_S11E03_006_u.wav,I thought we agreed on June 15.,0.0
Disgust.wav,I'm not setting her up with Raj.,0.0
1_S11E03_169_u.wav,"Me, either. What a small world.",0.0
1_S11E03_220_u.wav,"Honey, that's you.",0.0
1_S11E03_250_u.wav,Why should I bow out?,0.0
1_S11E03_321_u.wav,What's to worry about?,0.0
1_S11E03_365_u.wav,"Oh, my God, what happened?!",0.0
1_S11E04_005_u.wav,"Oh, that's sweet, but today is all about you.",0.0
1_S11E04_016_u.wav,"Well, it's a boy.",0.0
1_S11E04_024_u.wav,I already have a little version of Howard.,1.0
1_S11E04_067_u.wav,"Nah, it's worth it.",0.0
1_S11E04_137_u.wav,"""Daddy's little girl""?",0.0
1_S11E04_162_u.wav,It's more of a tradition.,0.0
1_S11E04_273_u.wav,"Thanks for trying, but you're not gonna be able to cheer me up.",0.0
1_S11E04_298_u.wav,"No, I'm fine.",0.0
1_S11E04_315_u.wav,Okay... I'm pretty sure they're not best friends.,0.0
1_S11E04_347_u.wav,What about people distracted by irritating passengers?,1.0
1_S11E05_005_u.wav,"Yeah, which is why it's okay.",0.0
1_S11E05_060_u.wav,Wha... No!,0.0
1_S11E05_099_u.wav,"Based on that ring on your finger, I'd say you're pretty good at controlling robots.",1.0
1_S11E05_156_u.wav,My ride home with you was hellish.,1.0
1_S11E05_186_u.wav,What do we do when he turns six? Take him to the zoo and leave him there.,0.0
1_S11E05_193_u.wav,I thought his work wife was standing in my kitchen.,1.0
1_S11E05_253_u.wav,Maybe there's something in the book that will help.,0.0
1_S11E05_306_u.wav,"I used to make it appear in my pants, but HR said I had to stop doing that.",0.0
1_S11E05_343_u.wav,"At least he can still clean the oven, so that's something.",0.0
1_S11E05_370_u.wav,"Leonard, what are you doing?",0.0
1_S11E05_402_u.wav,"Oh, my God, you're still here?",0.0
1_S11E05_429_u.wav,"Yeah, Bernadette texted earlier. Raj is really getting on her nerves.",0.0
1_S11E05_448_u.wav,"In the book this is based on, that man's the killer.",0.0
1_S11E06_003_u.wav,"I'm not allowed to eat for 12 hours before my surgery, and I only got two more minutes.",0.0
1_S11E06_019_u.wav,"He was cremated, and his remains were put in a baking soda volcano.",1.0
1_S11E06_060_u.wav,Gift shop.,0.0
1_S11E06_102_u.wav,"No, he is saying how can these prices be so low?",1.0
1_S11E06_187_u.wav,"You want to lie down, watch a movie?",0.0
1_S11E06_249_u.wav,"Well, you're... I can get the baby.",0.0
1_S11E06_391_u.wav,How irresponsible do you all think I am?,0.0
1_S11E06_410_u.wav,"You were a terrible waitress, and we still asked you to get us a snack.",1.0
1_S11E06_448_u.wav,"Well, don't worry. He's now on my enemies list forever. He's totally cut off.",0.0
1_S11E07_026_u.wav,"It does, but it's still geology.",0.0
1_S11E07_112_u.wav,It doesn't even matter how many all-rounders you have.,0.0
1_S11E07_153_u.wav,"Just a minute, I want to make sure Leonard can't hear us.",0.0
1_S11E07_161_u.wav,I don't know. Poor Bert?,1.0
1_S11E07_220_u.wav,I should get a haircut; this thing's going south fast.,0.0
1_S11E07_265_u.wav,"Sheldon, that was pretty rude.",0.0
1_S11E07_271_u.wav,No! Get out of here!,0.0
1_S11E07_381_u.wav,Bert asked for my help.,0.0
1_S11E07_405_u.wav,And she still doesn't.,0.0
1_S11E07_415_u.wav,Give him a chance. He's gonna get this.,0.0
1_S11E08_005_u.wav,"Well, according to his text, he was on the second floor, then he stopped to tie his shoe.",0.0
1_S11E08_113_u.wav,"Yeah, just turn off your brain and let your uterus do its magic.",0.0
1_S11E08_137_u.wav,I don't know. Target practice?,1.0
1_S11E08_142_u.wav,Great. I want answers and he'd better give them to us.,0.0
1_S11E08_195_u.wav,I know. It was when I stubbed my toe.,0.0
1_S11E08_217_u.wav,"You know what, you like to think that you're just like Tesla, but the truth is you're exactly like Edison.",0.0
1_S11E08_283_u.wav,Get to the point! Oh.,0.0
1_S11E08_305_u.wav,Be even better if he swapped out the helium for xenon.,0.0
1_S11E08_351_u.wav,Yes. Why don't you run get me a can of Pringles.,0.0
1_S11E08_428_u.wav,"Well, that doesn't help at all.",0.0
1_S11E10_009_u.wav,"(knocking) Hey, you had unprotected sex with Howard. You deserve to be miserable.",0.0
1_S11E10_062_u.wav,Why not hexadecimal?,0.0
1_S11E10_143_u.wav,Stop apologizing!,0.0
1_S11E10_228_u.wav,"while we're apart, can I see other needy Indian men?",1.0
1_S11E10_240_u.wav,"I forget, which mental hospital are you guys registered at?",1.0
1_S11E10_249_u.wav,"(sighs) Well, what's it gonna take? You want half my sandwich?",0.0
1_S11E10_297_u.wav,"Oh, okay. Sorry. I wasn't ready for it. Try again.",0.0
1_S11E10_309_u.wav,Then you never saw any other people?,1.0
1_S11E10_337_u.wav,"Wow, this conversation got mean fast.",0.0
1_S11E10_432_u.wav,I'll catch up with you guys. Okay.,0.0
1_S11E10_461_u.wav,"Decaf, genius. (clears throat)",0.0
1_S11E11_024_u.wav,Why are you smoking meat?,0.0
1_S11E11_055_u.wav,"I have an extra ticket to the opening of The Last Jedi tonight. It was gonna be Howard's, but you can have it.",0.0
1_S11E11_077_u.wav,I don't know.,0.0
1_S11E11_098_u.wav,"Aw, the people's pajamas have little horses on them, and the horses' have little people.",0.0
1_S11E11_127_u.wav,Great. Can you bring a few things?,0.0
1_S11E11_182_u.wav,"Oh, fun. Can I help?",0.0
1_S11E11_217_u.wav,"Great, 'cause it's tomorrow, and I need you to plan it.",0.0
1_S11E11_301_u.wav,"No, the fern. The one in the bathroom.",0.0
1_S11E11_343_u.wav,"Oh, grow up.",0.0
1_S11E11_403_u.wav,"Ooh, I want to see the birthday girl.",0.0
1_S11E12_038_u.wav,That's funny. I always thought Howard was nature's way of saying  the Wolowitz line ends here,1.0
1_S11E12_237_u.wav,Why can't Amy drive you?,0.0
1_S11E12_279_u.wav,"Yeah, did Sheldon send it to you?",0.0
1_S11E12_290_u.wav,I don't think they're acting.,1.0
1_S11E13_001_u.wav,Newspapers? Did you find a portal back to the 1990s?,1.0
1_S11E13_211_u.wav,"Wow, I didn't think anything could top last night's spelling bee, but here comes math.",1.0
1_S11E13_362_u.wav,Did it work?,1.0
1_S11E16_170_u.wav,You're right. That's so much better.,1.0
1_S11E18_206_u.wav,I didn't know that came in a boys' medium.,1.0
1_S11E19_030_u.wav,"Except for you, Sheldon. You're eating crow.",1.0
1_S11E19_143_u.wav,The drone or your stupid robot show,1.0
1_S11E20_143_u.wav,"Oh, just about who you're marrying.",1.0
1_S11E20_332_u.wav,And alive?,1.0
1_S11E21_080_u.wav,Is it your teen years?,1.0
1_S11E21_201_u.wav,"I'll go to dinner, and you can stay home with the Internet and have romance.",1.0
1_S11E22_069_u.wav,"Mm. Well, I've got a push-up bra I can loan you that always gets me free drinks.",1.0
1_S11E22_149_u.wav,"If there's someone more relentless than you, I'd like to meet them.",1.0
1_S11E22_205_u.wav,No. I'm just sitting here at my desk typing on my computer for nothing.,1.0
1_S11E22_260_u.wav,Step one is flunk out of art school.,1.0
1_S11E23_048_u.wav,"Ooh, now it's starting to sound like a good wedding.",1.0
1_S11E24_338_u.wav,"Oh, science? Shocking!",1.0
1_S12E01_111_u.wav,This is the news. And that was a woman torn between two hunky vampires.,0.0
1_S12E01_139_u.wav,You happy? You smell like Amy's dad.,1.0
1_S12E01_150_u.wav,You want to say it? You can say it.,0.0
1_S12E01_248_u.wav,"You know, I cut you a lot of slack cause you come from another country, but you've been here a long time.",1.0
1_S12E01_268_u.wav,What are you gonna do? He's from another country.,1.0
1_S12E01_274_u.wav,Just let it go.,0.0
1_S12E01_297_u.wav,for a successful day of ballbusting.,1.0
1_S12E01_325_u.wav,You called him Mike Tyson's little sister.,0.0
1_S12E01_332_u.wav,"Oh, please, you're just the right amount of bearing.",1.0
1_S12E01_339_u.wav,"Me, too.",1.0
1_S12E02_006_u.wav,"I told you, I'm not okay with it.",0.0
1_S12E02_105_u.wav,Are you sure she wasn't trying to breathe life back into him?,1.0
1_S12E02_118_u.wav,Is she into you or does she just hate her parents?,1.0
1_S12E02_204_u.wav,Of course he knows what it is. He's the smartest man in the world.,1.0
1_S12E02_228_u.wav,"If you're asking if you and Amy should spend the next couple days running all over town searching for the next clue, I'm gonna have to say yes.",1.0
1_S12E02_262_u.wav,Riveting.,1.0
1_S12E02_274_u.wav,"Or you can ask me, the geologist who won the MacArthur Genius Grant.",1.0
1_S12E02_358_u.wav,Wow. Gentile moms are tough.,1.0
1_S12E02_385_u.wav," And if not, swing by the chocolate factory and see if they're hiring.",1.0
1_S12E02_433_u.wav,- We wrote you a special thank you note. - Oh.,0.0
1_S12E02_443_u.wav,I'm no longer happy.,0.0
1_S12E02_466_u.wav,Do your 63 other crayon friends know you're out?,1.0
1_S12E02_471_u.wav,"Yeah, I'm in the mood for orange chicken.",1.0
1_S12E03_061_u.wav,You'’re the one who said you wanted to read more.,0.0
1_S12E03_095_u.wav,He sent us that Indian marriage questionnaire.,0.0
1_S12E03_101_u.wav,"Great, so your church is Our Lady of the Stretchy Pants.",1.0
1_S12E03_118_u.wav,"Well, I did take care of Sheldon for 15 years, and he only bite me once",1.0
1_S12E03_174_u.wav,I get that.,0.0
1_S12E03_195_u.wav,"You'’re right, you'’ve got Leonard. What more do you need?",1.0
1_S12E03_239_u.wav,"I told him it was dumb, and now he'’s mad at me.",0.0
1_S12E03_263_u.wav,"No. No. No, no. No, no, no, no, no, no, no, no.",0.0
1_S12E03_286_u.wav,"Grape Nuts for breakfast, quiet car ride, things are really breaking my way today.",1.0
1_S12E03_310_u.wav,Although that cinnamon roll does smell good if you'’re open to halfsies.,0.0
1_S12E03_337_u.wav,They will find other friends.,0.0
1_S12E03_338_u.wav,"Oh, sure, '’cause Sheldon'’s DNA plus my DNA equals a kid who knows how to make friends. Grow up!",1.0
1_S12E03_380_u.wav,Really? We'’re joking about this now?,0.0
1_S12E03_410_u.wav,Oh. We can'’t use that. That was the theme of my parents'’ divorce.,1.0
1_S12E03_449_u.wav,"Oh, my God. You bought me the Batmobile?!",0.0
1_S12E04_003_u.wav,"Wait, I'm still in them, right?",1.0
1_S12E04_027_u.wav,"I didn't just drink the crazy milk, I bought the crazy cow.",1.0
1_S12E04_040_u.wav,Tell us the truth. Did she get you pregnant?,1.0
1_S12E04_046_u.wav,"Well, it's hard to say, not knowing much about her. Does she have fingers?",1.0
1_S12E04_055_u.wav,"Yeah, so did the koala.",0.0
1_S12E04_070_u.wav,"Okay, listen, I'm really worried about this whole Raj thing.",0.0
1_S12E04_076_u.wav,"I looked online. She doesn't have an Instagram, which means she's either 80 or something's wrong with her.",1.0
1_S12E04_102_u.wav,this is a safe space-- it's okay to be vulnerable.,0.0
1_S12E04_195_u.wav,"She can get into any restaurant, but the best husband she can find is Raj?",1.0
1_S12E04_204_u.wav,"Oh, I've been trying to get in touch with him, but I never heard back. Is he okay?",0.0
1_S12E04_233_u.wav,How did I betray you?,0.0
1_S12E04_242_u.wav,Were there no other kids in Texas?,1.0
1_S12E04_249_u.wav,"You know, I was curious to find out what Tam had done wrong.",0.0
1_S12E04_276_u.wav,"So, what do you want to know?",0.0
1_S12E04_456_u.wav,All I see is a yellow smudge.,0.0
1_S12E05_030_u.wav,"Hmm, yeah, but somehow, you manage.",1.0
1_S12E05_054_u.wav,"Oh, the helmet will sense that and stop the experiment.",0.0
1_S12E05_083_u.wav,And it's gone.,0.0
1_S12E05_110_u.wav,Yeah. I already got a man for that.,1.0
1_S12E05_134_u.wav,"First of all, I've totally done karaoke with a rock star.",0.0
1_S12E06_010_u.wav,Did you know the Michael Myers mask from the film was actually a Captain Kirk mask turned inside out?,0.0
1_S12E06_016_u.wav,Says the man with a giant belt buckle and a dickey.,1.0
1_S12E06_027_u.wav,All the time? I only remember being invited to one.,0.0
1_S12E06_088_u.wav,Maybe he's cranky because he's off his bathroom schedule.,1.0
1_S12E06_111_u.wav,"You get that I'm wearing a corset because of you, not because I'm tired of breathing?",0.0
1_S12E06_171_u.wav,"Oh, come on. It was all in good fun.",0.0
1_S12E06_229_u.wav,Really? We're still doing this?,0.0
1_S12E06_248_u.wav,And I don't understand what's going on because I went to MIT.,1.0
1_S12E06_287_u.wav,It was. And I'm sorry about earlier.,0.0
1_S12E06_316_u.wav,"Hmm. Look at you, improving on perfection. How so?",1.0
1_S12E06_367_u.wav,"What do you want, Sheldon?",0.0
1_S12E06_412_u.wav,That's what you said about the butterfly pavilion at the zoo.,1.0
1_S12E07_005_u.wav,"I'm gonna hook up the garden hose, so it has running water.",0.0
1_S12E07_060_u.wav,You sound like my wife just before she asked me to go to Coachella.,1.0
1_S12E07_092_u.wav,a little swagger in your step?,0.0
1_S12E07_105_u.wav,"Should we form a line, or just do it like we're bobbing for apples?",1.0
1_S12E07_147_u.wav,"Hmm. But you're not, are you?",0.0
1_S12E07_169_u.wav,"You know, if it's that easy, then why does Leonard have to drive you to work every day?",0.0
1_S12E07_179_u.wav,"Yeah, sure. You slept with your husband.",0.0
1_S12E07_264_u.wav,(whining): It's just so hard!,0.0
1_S12E07_424_u.wav,What was the case?,0.0
1_S12E07_443_u.wav,I have no idea.,0.0
1_S12E08_006_u.wav,"Well, how would you guys feel about going to India for my wedding?",0.0
1_S12E08_023_u.wav,"Yeah. And my mom loves Penny, which is weird, because I never knew she could love.",1.0
1_S12E08_071_u.wav,It doesn't have to be tonight.,0.0
1_S12E08_098_u.wav,"Yeah, you're gonna need to show your work on that.",1.0
1_S12E08_103_u.wav,Which is perfect.,1.0
1_S12E08_135_u.wav,"He's our friend. What's up, pal?",0.0
1_S12E08_258_u.wav,You can do that but you still can't get my bra off.,1.0
1_S12E08_445_u.wav,(chuckles) Couldn't think of a single reason not to.,1.0
1_S12E09_005_u.wav,"How about that? There is an ""I"" in ""team.""",1.0
1_S12E09_081_u.wav,"Well, I am shocked, Sheldon, because I totally believed that the woman you reported for being stingy with the peas couldn't keep her hands off you.",1.0
1_S12E09_090_u.wav,You mean the last two minutes or the last 20 years?,1.0
1_S12E09_103_u.wav,It just got more fun.,1.0
1_S12E09_175_u.wav,"All right, great, can we go?",0.0
1_S12E09_207_u.wav,Okay.,0.0
1_S12E09_307_u.wav,"What, the alphabet?",1.0
1_S12E09_369_u.wav,"All right, well, they're already dead. There's nothing we can do.",1.0
1_S12E09_413_u.wav,Like I don't care at all.,0.0
1_S12E10_076_u.wav,You or the steak?,0.0
1_S12E10_195_u.wav,Why is it all in the living room?,0.0
1_S12E10_245_u.wav,"And when I was little and my dog died, my mom sat me down and very gently told me that she wished the truck had hit my dad instead.",1.0
1_S12E11_002_u.wav,- A waste of champagne?,1.0
1_S12E11_072_u.wav,"No offense, worker bees.",1.0
1_S12E11_190_u.wav,"Well, you really managed to capture my voice.",1.0
1_S12E11_199_u.wav,"""Pretty well""?",1.0
1_S12E11_216_u.wav,Maybe she doesn't have tip money?,1.0
1_S12E12_030_u.wav,"Yeah, so impressive how you manage to bounce back after having no babies.",1.0
1_S12E12_043_u.wav,"I open the door and say, ""Hey, Raj.""",1.0
1_S12E12_086_u.wav,Leonard was just saying how he was hoping to have dinner with one of your ex-boyfriends on his expensive boat.,1.0
1_S12E12_266_u.wav,You went to college.,1.0
1_S12E12_281_u.wav,but... thank you for saying it out loud.,1.0
